id,user_id,sex,date,moral1,moral2,moral3,moral4,moral5,moral6,moral7,sexual1,sexual2,sexual3,sexual4,sexual5,sexual6,sexual7,pathogen1,pathogen2,pathogen3,pathogen4,pathogen5,pathogen6,pathogen7
1463,150954,female,2008-10-21 06:41:04,2,5,0,5,2,3,2,1,2,0,3,3,3,2,6,4,4,3,3,4,4
2573,151495,female,2008-12-20 17:31:09,3,5,5,4,5,4,4,4,2,5,5,4,5,6,4,2,4,4,5,3,2
21113,151593,female,2013-02-26 15:44:11,5,6,2,5,0,1,1,0,0,0,4,4,5,0,6,5,5,1,4,1,5
39159,151633,male,2017-04-04 06:57:56,4,5,6,5,3,6,2,6,4,0,4,0,3,6,4,4,6,6,6,6,4
277,151851,female,2008-08-14 01:03:53,6,5,2,6,6,1,3,4,,5,2,6,3,5,4,2,5,0,3,1,2
17972,152188,male,2012-10-02 16:18:10,1,3,2,4,3,1,3,6,6,3,6,6,4,5,5,2,3,2,4,0,1
917,152553,female,2008-09-13 22:32:11,1,1,0,1,0,4,0,0,2,1,5,0,0,6,6,2,4,3,4,5,1
815,152797,male,2008-09-02 14:46:43,5,6,6,5,6,6,5,2,2,1,3,1,1,5,6,4,4,4,4,2,3
4619,152861,female,2009-10-18 19:45:32,3,5,2,3,2,2,2,2,1,2,2,2,5,3,5,2,2,4,3,4,4
39371,152955,female,2017-06-13 21:29:05,6,6,3,6,6,6,6,1,0,0,2,1,4,4,5,0,5,4,3,6,3
3155,153073,female,2009-03-15 10:03:04,4,6,5,5,6,6,6,0,0,0,4,3,6,5,5,4,1,1,2,4,1
10239,153227,male,2011-10-01 16:00:52,5,6,6,5,5,6,5,1,3,3,2,1,5,3,3,1,0,0,1,1,4
10351,153244,female,2011-10-03 09:28:04,3,6,3,4,6,5,6,3,1,1,5,3,6,1,6,5,5,5,6,4,6
34725,153424,female,2015-03-24 01:39:21,4,4,4,4,4,4,4,2,1,2,2,3,5,5,5,2,4,1,4,4,5
25055,153818,female,2013-11-01 17:48:07,4,5,5,5,5,5,5,2,1,1,3,1,4,2,5,6,2,4,3,4,6
16,153949,female,2008-07-14 03:38:46,5,6,6,5,6,5,5,1,0,2,1,5,5,3,6,1,4,3,,6,6
300,154713,female,2008-08-18 08:19:14,5,5,5,5,6,6,5,6,2,6,1,6,4,6,1,4,2,5,4,3,6
14,155129,female,2008-07-13 09:32:04,2,6,0,5,2,0,2,2,3,0,3,5,6,5,1,6,1,6,1,6,3
3,155324,female,2008-07-11 21:46:34,2,4,3,5,2,1,4,1,0,1,2,2,6,1,4,3,1,0,4,4,2
4,155366,male,2008-07-12 07:47:54,6,6,6,3,6,6,6,0,0,0,0,0,0,3,4,4,5,5,4,6,0
5,155370,female,2008-07-12 09:30:17,6,6,4,6,6,6,6,2,6,4,3,6,6,6,6,6,6,2,4,4,6
6,155386,male,2008-07-12 17:08:53,2,4,0,4,0,0,0,6,0,0,6,4,4,6,4,5,5,1,6,4,2
15,155404,male,2008-07-13 19:16:18,4,5,6,4,4,4,4,5,4,3,5,6,4,4,5,6,5,4,5,4,5
7,155409,male,2008-07-12 22:17:52,4,5,5,4,5,1,5,3,0,1,5,2,0,0,5,5,3,4,4,2,6
9,155425,female,2008-07-13 00:10:05,3,6,3,5,6,3,5,2,0,0,5,2,5,3,6,2,3,2,5,3,6
8,155427,female,2008-07-13 00:09:07,2,5,2,6,3,2,3,5,2,1,6,3,1,3,5,6,6,6,6,6,2
10,155429,female,2008-07-13 01:06:10,2,6,4,6,0,5,3,5,1,1,0,3,3,6,6,4,6,5,6,5,6
11,155450,female,2008-07-13 04:30:00,6,6,6,6,6,6,6,5,1,6,6,6,6,6,6,2,3,6,6,6,6
12,155451,female,2008-07-13 04:38:50,6,6,4,6,6,6,6,5,4,4,6,6,6,6,6,3,5,6,4,0,0
13,155465,female,2008-07-13 08:10:08,4,6,3,6,5,6,6,2,0,1,6,6,6,0,5,5,3,3,3,1,1
17,155567,female,2008-07-14 11:00:29,6,6,6,6,5,4,6,1,0,6,1,6,4,0,6,6,3,6,6,6,0
18,155571,female,2008-07-14 11:14:22,2,5,0,3,5,0,4,2,6,1,5,5,6,6,6,6,6,6,6,6,6
19,155596,female,2008-07-14 17:16:18,4,6,4,6,6,6,5,3,0,1,6,4,6,1,6,4,4,4,5,4,4
36,155636,male,2008-07-16 21:58:28,4,5,6,5,6,6,6,0,0,0,1,0,0,0,3,0,1,3,4,0,0
21,155665,male,2008-07-15 04:23:53,2,5,4,5,6,4,3,4,2,3,1,4,4,6,6,4,4,3,5,3,4
22,155682,male,2008-07-15 07:11:25,1,6,2,6,0,3,1,1,1,0,1,1,0,1,2,3,3,4,6,3,0
24,155712,male,2008-07-15 15:34:24,4,5,3,5,4,5,5,2,0,2,0,2,1,1,3,6,3,3,4,3,6
25,155764,male,2008-07-15 22:34:39,1,2,1,3,2,5,4,5,6,6,6,0,1,6,3,6,4,5,6,4,4
26,155773,female,2008-07-16 00:44:37,0,0,0,4,0,5,0,1,1,0,2,0,4,5,6,4,1,3,6,2,0
27,155790,female,2008-07-16 02:43:26,1,4,1,3,1,4,4,1,1,1,2,5,5,6,6,3,5,3,5,3,6
28,155817,female,2008-07-16 05:28:58,0,2,4,5,1,4,2,1,0,0,2,0,6,0,3,3,1,5,1,6,2
29,155819,female,2008-07-16 05:46:58,0,5,4,5,3,5,5,5,0,0,6,6,6,0,6,1,2,4,5,6,2
30,155838,female,2008-07-16 11:24:44,3,5,5,3,5,3,1,4,0,1,5,4,5,1,6,6,6,2,6,5,5
31,155861,female,2008-07-16 16:51:27,1,6,3,3,6,3,3,2,2,0,0,3,6,6,6,6,6,6,6,3,3
32,155864,female,2008-07-16 17:15:53,6,6,5,6,6,6,4,5,3,1,3,4,6,6,5,5,4,3,4,6,5
33,155880,male,2008-07-16 20:53:59,6,6,4,5,4,4,5,1,1,1,1,3,1,1,5,3,2,5,1,3,6
34,155881,female,2008-07-16 20:57:04,4,6,4,6,6,6,5,0,0,1,3,3,3,1,6,5,6,6,6,6,6
35,155888,female,2008-07-16 21:38:45,1,5,1,4,4,4,2,3,5,1,0,0,4,2,5,5,4,6,5,5,4
37,155938,female,2008-07-17 04:10:43,4,5,5,4,5,4,5,2,2,2,0,3,1,4,6,5,1,6,4,6,6
39,155940,female,2008-07-17 06:19:30,4,6,6,5,4,6,3,0,2,1,4,2,6,6,6,3,6,2,6,6,4
38,155945,male,2008-07-17 05:20:18,1,6,0,2,6,2,2,1,3,0,2,1,2,3,5,4,2,5,2,3,5
46,155948,female,2008-07-18 08:19:13,5,6,3,5,2,2,2,2,3,2,2,6,3,5,5,5,1,4,5,6,2
40,155987,male,2008-07-17 14:09:28,3,4,3,5,6,4,5,2,0,0,2,2,0,0,4,4,3,4,4,2,3
41,156048,female,2008-07-17 23:51:07,4,4,2,5,5,6,1,5,1,6,6,0,6,6,6,4,4,5,5,5,6
44,156071,female,2008-07-18 03:55:21,2,5,5,4,5,6,4,6,0,1,0,3,6,1,4,2,5,2,3,4,5
43,156076,female,2008-07-18 03:18:48,0,0,0,0,0,0,0,1,1,1,2,1,1,3,5,0,3,6,2,6,1
45,156080,male,2008-07-18 04:57:55,4,4,3,3,4,5,2,2,0,0,3,0,0,0,6,4,1,4,3,6,1
47,156102,female,2008-07-18 08:36:53,6,6,0,6,6,6,0,0,0,0,0,0,6,0,4,2,2,6,6,6,0
54,156123,female,2008-07-20 03:22:20,3,6,3,6,6,6,3,3,0,0,6,3,6,2,6,3,5,4,5,6,5
48,156163,female,2008-07-18 20:43:15,3,3,4,6,6,0,3,1,0,0,6,6,4,0,6,5,2,4,6,6,6
49,156166,male,2008-07-18 21:28:22,0,4,2,4,1,5,2,2,0,2,2,0,1,0,6,2,4,2,5,5,3
50,156179,male,2008-07-18 23:24:45,5,6,6,5,6,6,5,0,0,0,4,3,1,0,5,6,4,3,6,5,6
51,156213,male,2008-07-19 06:51:21,1,3,2,5,3,2,1,2,0,0,4,5,2,0,6,3,1,5,2,5,2
52,156248,female,2008-07-19 15:09:23,5,5,1,5,2,1,2,1,1,1,0,3,5,0,6,4,4,1,4,4,3
53,156268,female,2008-07-19 22:08:29,4,4,4,4,4,4,3,1,0,0,3,2,3,0,4,2,1,4,4,4,5
55,156298,female,2008-07-20 04:57:09,2,2,1,6,6,4,4,4,1,4,3,3,5,0,6,5,4,4,5,6,3
56,156310,male,2008-07-20 07:54:46,2,4,5,5,3,2,3,1,0,0,4,0,5,0,4,4,0,4,4,2,4
57,156384,female,2008-07-21 02:30:44,2,2,0,3,1,2,1,3,2,2,5,0,1,5,6,2,3,6,4,6,6
58,156428,male,2008-07-21 11:49:46,5,6,4,5,4,6,3,0,1,1,0,0,0,2,5,5,4,5,5,5,4
60,156451,female,2008-07-21 17:23:32,2,6,3,5,0,1,6,1,0,0,0,0,6,0,4,6,2,6,5,5,6
61,156475,female,2008-07-21 20:31:19,3,6,1,6,4,5,6,0,0,2,4,1,5,4,4,3,4,4,4,4,4
2764,156503,female,2009-01-18 00:43:38,1,5,2,5,2,1,3,0,0,1,4,0,5,0,6,2,3,6,6,5,5
63,156512,female,2008-07-22 01:46:48,5,6,3,6,3,5,6,1,0,2,5,4,3,4,3,4,3,2,5,3,5
64,156558,female,2008-07-22 09:52:19,3,6,0,6,3,0,6,0,3,0,6,0,6,0,3,6,6,6,6,0,6
65,156595,female,2008-07-22 18:23:49,6,6,6,6,6,4,0,3,0,0,5,5,2,0,4,4,3,3,6,6,0
66,156613,male,2008-07-22 20:42:14,,,,,,,,,,,,,,,,,,,,,
68,156621,male,2008-07-22 21:23:24,0,0,0,2,0,2,1,0,0,0,0,0,1,1,1,2,0,4,1,1,1
91,156630,female,2008-07-22 22:32:50,0,2,5,5,2,1,5,2,2,2,1,6,2,3,5,3,4,5,5,5,3
76,156631,female,2008-07-22 22:21:36,4,4,5,5,4,5,5,6,5,5,5,6,6,5,6,5,5,4,5,6,5
79,156632,female,2008-07-22 22:22:03,2,0,6,2,4,4,4,0,0,0,4,0,0,0,4,3,0,0,4,2,4
77,156633,female,2008-07-22 22:21:38,6,6,6,5,6,6,6,6,4,3,6,5,6,6,6,5,6,6,6,6,6
89,156634,male,2008-07-22 22:25:10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,1,1,1,6,3
69,156635,female,2008-07-22 22:18:56,0,4,0,4,1,1,3,1,0,0,1,2,1,6,4,3,4,2,5,4,6
72,156636,female,2008-07-22 22:20:58,0,6,1,6,6,0,6,3,0,0,5,0,6,6,6,6,5,0,6,3,6
84,156637,female,2008-07-22 22:22:50,5,6,1,6,6,4,1,0,0,0,0,0,0,2,6,6,5,5,6,4,6
70,156638,female,2008-07-22 22:19:34,6,6,6,6,0,6,6,0,0,0,6,0,6,6,6,6,6,6,6,3,6
85,156639,male,2008-07-22 22:22:55,1,4,3,4,0,1,4,1,0,1,0,6,6,6,4,2,1,0,3,5,0
86,156640,female,2008-07-22 22:23:03,4,5,4,4,6,3,6,6,1,3,4,6,3,1,6,4,2,6,5,5,6
82,156641,female,2008-07-22 22:22:47,0,5,6,6,6,3,6,0,0,0,0,1,1,6,6,2,6,6,6,6,6
80,156642,female,2008-07-22 22:22:28,0,1,1,3,2,0,1,6,6,6,6,6,6,6,6,6,6,6,4,2,6
75,156643,female,2008-07-22 22:21:36,1,4,6,2,1,0,0,0,0,0,3,1,5,5,3,5,4,6,2,6,6
81,156644,male,2008-07-22 22:22:32,4,5,3,6,6,0,5,6,6,4,5,2,3,5,6,6,2,6,5,6,6
88,156645,female,2008-07-22 22:25:05,6,4,6,0,4,0,4,0,0,0,5,0,0,6,6,6,6,6,6,6,6
87,156646,male,2008-07-22 22:23:56,6,6,6,6,2,2,3,1,3,0,3,0,6,1,6,6,3,6,6,2,5
74,156647,female,2008-07-22 22:21:33,2,3,4,5,3,3,4,5,1,1,5,4,6,6,5,5,4,5,6,4,5
83,156648,female,2008-07-22 22:22:49,4,5,1,3,1,1,3,5,5,5,6,5,3,6,4,6,5,1,5,3,6
71,156654,female,2008-07-22 22:19:45,3,5,2,5,3,2,3,4,3,3,3,5,5,6,5,3,3,6,5,3,3
73,156655,female,2008-07-22 22:21:33,0,3,1,1,1,0,3,6,6,6,6,6,3,6,6,5,6,6,6,6,5
78,156656,female,2008-07-22 22:21:50,0,1,0,0,0,0,0,3,0,3,6,1,2,4,6,6,6,6,6,0,6
90,156657,female,2008-07-22 22:26:43,5,5,5,3,6,4,5,6,2,3,6,6,6,6,6,4,6,6,6,4,5
92,156688,female,2008-07-23 04:43:36,6,6,5,6,5,3,6,6,6,6,6,6,6,6,3,5,6,6,6,3,6
93,156722,male,2008-07-23 08:27:35,0,0,0,0,0,0,0,1,2,1,2,2,2,3,5,3,2,4,3,6,5
94,156729,male,2008-07-23 09:50:03,6,6,6,6,6,6,6,1,0,0,5,1,2,0,6,6,1,4,6,6,5
95,156760,female,2008-07-23 15:43:21,3,5,4,3,3,5,5,5,4,4,5,5,6,6,3,4,4,4,2,4,5
96,156767,female,2008-07-23 17:50:21,6,6,5,4,6,1,6,2,0,0,5,6,5,0,4,6,6,6,4,4,0
97,156777,female,2008-07-23 18:36:38,2,4,5,3,5,4,4,2,2,2,3,2,4,5,3,4,2,0,5,1,4
119,156799,male,2008-07-25 09:26:04,3,4,4,5,4,5,3,3,2,1,6,3,5,2,4,4,2,4,2,3,5
98,156802,female,2008-07-23 21:29:41,2,3,3,4,2,5,3,5,,3,5,1,5,1,4,2,3,3,4,1,1
99,156814,female,2008-07-23 23:17:48,1,6,2,6,6,3,6,1,0,0,2,0,6,6,6,6,4,5,6,6,4
100,156827,male,2008-07-24 01:39:28,0,3,3,3,3,4,3,3,3,0,2,1,3,3,5,4,4,6,6,3,5
101,156872,female,2008-07-24 09:31:38,6,6,6,6,6,6,6,6,5,6,6,,5,6,5,2,3,3,4,2,2
102,156874,female,2008-07-24 10:02:53,6,6,5,5,5,4,6,6,2,5,6,3,1,5,5,3,6,2,5,3,3
103,156897,female,2008-07-24 18:19:10,1,1,0,5,0,0,2,0,0,4,0,0,1,1,4,2,1,1,1,0,2
104,156911,female,2008-07-24 21:22:32,6,6,6,6,6,6,5,1,0,0,1,1,5,0,3,1,2,1,2,0,2
105,156930,male,2008-07-24 22:13:07,2,3,3,4,2,3,2,3,0,0,1,0,2,0,6,3,3,5,4,5,2
106,156946,male,2008-07-25 00:16:16,2,4,1,6,4,6,4,2,0,0,0,2,0,0,5,5,4,4,6,5,5
110,156956,female,2008-07-25 01:37:23,2,4,4,3,4,3,3,4,1,2,2,6,6,6,4,4,4,5,5,4,3
116,156957,female,2008-07-25 01:40:28,5,6,5,6,6,1,6,5,0,0,5,5,6,6,5,2,2,1,5,0,5
108,156958,female,2008-07-25 01:35:47,6,6,6,6,2,5,6,6,3,5,6,6,6,6,6,5,5,6,6,6,4
107,156959,male,2008-07-25 01:34:25,1,4,1,5,3,0,3,2,0,0,1,2,1,1,2,2,3,4,5,4,4
114,156960,female,2008-07-25 01:38:21,0,6,3,6,6,3,2,0,0,0,0,2,6,3,6,0,6,6,6,6,6
112,156961,female,2008-07-25 01:38:13,5,6,2,6,2,6,5,4,1,0,0,5,1,6,6,4,3,6,6,4,6
109,156962,female,2008-07-25 01:36:47,5,6,4,4,6,3,6,6,6,6,3,6,5,6,6,6,6,6,6,6,5
113,156963,female,2008-07-25 01:38:15,3,6,4,1,4,3,6,4,0,0,0,0,0,0,4,1,1,2,6,1,4
111,156967,female,2008-07-25 01:37:47,3,4,4,5,5,4,2,2,3,1,3,4,5,5,5,5,4,5,5,5,5
115,156969,female,2008-07-25 01:40:23,0,6,1,,6,0,6,6,0,0,6,0,6,0,6,0,6,0,6,6,6
117,156977,female,2008-07-25 03:26:15,5,5,4,5,5,4,5,5,0,1,2,2,5,0,4,2,2,3,3,3,5
118,156984,female,2008-07-25 05:26:49,3,2,2,4,5,1,3,2,2,0,3,4,5,2,4,3,1,4,4,4,3
124,156995,female,2008-07-26 00:48:19,2,2,1,2,4,2,3,5,1,1,4,2,2,6,4,5,3,1,5,3,1
121,157003,male,2008-07-25 09:47:54,3,3,3,3,1,2,2,4,0,1,5,1,0,2,3,,2,6,6,4,5
120,157004,female,2008-07-25 09:32:59,1,3,1,0,0,0,0,1,1,1,5,0,5,5,1,3,4,2,5,2,0
122,157013,male,2008-07-25 11:29:43,2,5,2,4,5,5,5,2,0,0,5,3,3,6,4,0,4,4,4,4,5
123,157032,male,2008-07-25 17:16:00,1,4,1,3,1,4,5,4,5,1,3,1,1,6,6,4,6,6,5,6,6
125,157106,male,2008-07-26 05:49:04,2,4,5,6,2,3,2,2,0,6,3,6,4,1,6,2,2,1,4,3,3
126,157117,male,2008-07-26 07:49:57,3,2,1,4,1,3,3,0,1,0,4,2,0,1,3,2,1,3,4,1,1
127,157121,female,2008-07-26 08:54:43,4,5,3,5,4,4,5,3,5,4,5,5,5,5,4,4,4,6,6,5,4
128,157131,male,2008-07-26 18:49:19,6,6,5,6,6,6,4,1,1,0,2,0,0,0,6,5,4,6,6,5,3
20763,157152,female,2013-02-10 19:19:03,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
129,157165,female,2008-07-26 22:53:27,3,6,1,6,5,4,4,1,0,0,4,2,2,1,5,3,1,3,1,4,2
130,157174,female,2008-07-27 01:50:24,3,6,0,3,5,4,6,3,0,2,6,3,3,1,2,3,4,3,2,6,4
131,157192,female,2008-07-27 04:53:41,6,6,6,6,6,6,5,3,3,5,6,6,5,6,5,4,5,5,5,5,4
132,157196,male,2008-07-27 06:06:58,6,6,2,6,4,5,4,1,0,4,0,5,4,2,4,3,3,4,5,6,4
133,157218,male,2008-07-27 12:43:47,1,2,3,2,1,2,2,3,0,0,2,0,4,5,4,5,3,4,5,4,5
134,157230,female,2008-07-27 15:23:22,0,2,1,1,2,1,3,5,5,4,4,3,6,2,6,3,3,6,6,5,5
135,157281,female,2008-07-28 02:13:23,2,5,4,5,5,5,5,0,1,0,3,3,6,0,5,6,4,2,5,5,4
136,157293,female,2008-07-28 04:48:51,0,6,5,5,1,4,4,4,4,6,0,6,6,1,6,3,5,1,3,6,4
137,157300,female,2008-07-28 05:02:29,1,4,1,6,4,2,4,1,3,1,3,4,5,6,4,5,1,1,6,4,3
138,157322,male,2008-07-28 09:56:27,0,1,1,3,6,0,1,0,0,0,0,2,3,2,6,6,2,5,5,5,4
139,157328,female,2008-07-28 12:13:27,4,5,5,5,5,5,5,2,5,3,4,5,5,4,4,4,2,5,4,4,4
140,157338,female,2008-07-28 14:43:54,6,6,5,6,6,5,6,0,0,0,1,0,0,0,5,5,3,5,4,3,5
141,157351,male,2008-07-28 16:47:39,2,3,3,4,4,5,2,1,1,1,5,1,1,2,5,3,4,5,6,4,3
142,157354,male,2008-07-28 17:11:39,1,5,6,0,4,5,5,1,1,0,3,0,1,1,1,4,6,1,6,6,0
143,157385,male,2008-07-28 22:34:16,6,3,4,6,5,1,3,4,0,0,3,0,0,0,2,5,5,3,6,2,4
145,157416,male,2008-07-29 04:59:50,1,6,2,6,6,6,6,0,0,0,0,0,0,0,5,0,3,0,2,1,0
146,157423,female,2008-07-29 05:43:34,4,5,5,4,6,4,4,3,2,3,5,4,5,4,6,6,4,3,5,4,6
147,157430,female,2008-07-29 07:53:11,1,6,2,4,4,5,3,0,0,0,2,2,2,6,5,5,6,4,5,3,4
148,157462,male,2008-07-29 15:02:14,3,6,2,5,6,5,4,3,1,0,0,1,1,1,4,1,0,2,3,1,3
5662,157475,female,2010-02-07 19:20:35,3,6,5,6,5,3,6,3,5,0,6,6,6,6,5,1,4,3,5,4,6
149,157499,female,2008-07-29 19:58:54,4,4,2,1,2,5,2,1,1,1,6,0,3,3,4,0,0,5,3,0,3
150,157506,female,2008-07-29 20:46:44,4,5,4,5,5,4,4,1,0,4,3,3,3,0,5,3,1,0,2,4,0
164,157547,male,2008-08-01 18:37:33,2,4,2,4,1,1,1,4,3,1,5,2,2,3,6,3,5,5,4,3,4
151,157585,female,2008-07-30 13:03:07,3,4,2,5,5,2,2,6,3,6,6,6,6,6,4,6,4,5,4,6,6
153,157619,female,2008-07-30 17:32:08,1,0,1,0,0,0,0,1,2,1,1,0,0,2,5,0,4,4,3,2,0
154,157643,female,2008-07-30 21:19:19,3,6,4,6,1,5,5,5,2,2,4,3,3,6,2,6,2,5,6,6,4
156,157667,male,2008-07-31 01:59:08,6,6,3,6,6,6,6,0,0,0,3,2,3,0,6,3,4,6,5,3,5
155,157672,female,2008-07-31 01:57:30,6,6,6,6,5,5,6,0,0,0,1,2,5,0,3,4,1,1,1,5,5
2290,157685,female,2008-11-28 22:59:48,2,3,3,5,4,4,4,3,0,2,2,5,2,1,4,6,4,5,3,5,6
157,157706,female,2008-07-31 09:46:21,,,,,,,,,,,,,,,,,,,,,
158,157714,male,2008-07-31 13:15:23,3,5,2,5,4,6,1,4,0,1,0,0,2,1,6,5,2,5,6,6,6
160,157741,female,2008-07-31 18:34:26,1,2,1,2,3,2,2,0,0,0,1,1,6,6,6,5,5,2,5,1,1
159,157745,female,2008-07-31 17:14:03,1,4,1,5,1,2,3,5,5,4,5,3,6,5,6,4,4,6,6,5,3
161,157765,female,2008-07-31 19:56:59,6,6,4,5,4,5,3,6,2,5,4,4,4,4,4,4,5,4,6,5,4
162,157843,female,2008-08-01 15:06:11,4,6,5,6,5,5,5,1,0,1,4,1,5,1,5,4,3,5,4,2,6
165,157877,female,2008-08-01 21:57:00,4,5,4,4,5,5,3,0,0,3,6,0,6,6,5,3,1,1,4,5,4
166,157905,female,2008-08-02 05:31:55,4,6,4,5,5,4,5,4,1,4,6,6,6,2,4,4,3,5,6,5,6
169,157974,male,2008-08-03 01:41:52,5,5,4,5,3,4,5,0,0,0,4,1,3,4,5,1,3,1,0,2,1
170,157975,female,2008-08-03 02:04:51,0,0,0,0,0,0,0,4,6,6,6,6,3,6,0,1,2,0,6,0,0
172,157977,female,2008-08-03 04:36:05,4,5,4,6,6,6,6,5,1,3,6,5,4,5,2,4,5,5,6,4,5
173,157980,female,2008-08-03 04:37:52,5,6,6,6,6,6,6,2,3,0,6,3,6,1,6,5,4,6,6,6,4
174,157991,female,2008-08-03 06:15:24,0,5,0,6,0,0,1,0,0,0,3,0,3,0,6,3,1,5,6,3,0
175,158034,female,2008-08-03 16:52:03,6,6,3,5,6,5,5,2,3,3,4,5,6,5,3,3,5,4,6,2,3
178,158041,male,2008-08-04 23:00:04,1,5,3,5,6,4,5,2,0,1,0,1,1,1,5,1,0,3,3,2,2
176,158062,male,2008-08-04 03:36:53,6,6,6,4,6,6,5,5,0,4,5,0,4,0,4,4,3,4,5,4,1
177,158110,female,2008-08-04 15:36:32,2,5,4,4,4,3,4,1,1,1,0,0,5,1,1,0,2,5,5,6,4
179,158140,male,2008-08-04 23:50:02,1,5,5,5,5,4,3,3,0,0,3,4,2,0,5,4,3,5,3,6,5
180,158143,female,2008-08-05 00:21:47,5,6,4,5,6,5,4,5,0,2,3,3,4,6,6,6,3,3,5,5,3
185,158147,female,2008-08-06 01:06:44,5,5,6,6,6,6,0,6,0,4,6,3,6,0,6,5,6,1,6,0,6
181,158221,male,2008-08-05 16:24:03,4,5,1,5,4,2,5,3,0,0,2,1,1,2,4,4,3,5,3,4,4
182,158227,female,2008-08-05 17:58:18,5,6,6,3,3,6,3,6,2,6,0,6,6,6,6,5,6,6,4,6,
183,158229,female,2008-08-05 18:31:51,4,5,3,5,5,5,4,0,0,0,2,0,3,0,6,1,1,1,6,6,1
184,158256,male,2008-08-05 23:08:35,4,3,4,5,5,4,3,0,1,1,3,1,0,2,4,6,3,4,5,5,6
186,158285,male,2008-08-06 02:36:00,5,6,5,5,6,3,6,2,0,1,1,1,2,2,4,3,3,4,4,4,3
187,158307,female,2008-08-06 04:27:31,1,1,4,6,5,5,6,1,1,1,1,0,1,2,3,0,1,1,3,4,1
188,158314,female,2008-08-06 05:12:26,5,6,5,5,6,6,3,1,0,0,3,3,6,2,3,3,3,3,4,5,2
189,158345,female,2008-08-06 10:15:46,2,5,3,5,1,5,3,2,1,1,5,4,4,6,4,4,2,4,5,6,3
190,158355,male,2008-08-06 11:23:04,5,5,4,5,6,6,5,0,0,0,0,3,5,0,3,2,1,1,4,0,1
192,158411,female,2008-08-06 18:11:51,3,4,5,2,3,5,5,5,1,5,5,5,5,6,6,3,3,5,6,6,6
193,158425,female,2008-08-06 19:31:42,5,5,4,3,3,3,1,0,0,1,2,2,2,1,4,1,1,4,3,6,3
194,158448,female,2008-08-06 21:17:42,3,6,3,6,3,1,1,6,2,0,1,5,3,2,5,6,3,5,4,5,3
195,158504,male,2008-08-07 05:42:59,1,5,4,4,2,5,4,1,0,1,1,0,2,0,4,2,2,5,3,3,1
196,158518,male,2008-08-07 10:38:03,5,5,1,3,1,1,1,0,0,0,0,0,0,6,3,6,6,5,6,5,6
197,158554,female,2008-08-07 18:46:01,4,6,5,6,5,6,6,6,3,3,6,6,6,5,6,1,2,6,6,4,1
18520,158606,female,2012-10-21 02:13:03,4,5,5,4,4,6,2,6,1,2,2,0,6,4,6,3,4,6,5,6,5
198,158612,male,2008-08-08 05:15:27,3,4,4,4,4,2,4,1,0,0,2,0,1,0,4,1,2,4,4,5,0
200,158637,male,2008-08-08 10:41:10,2,3,0,3,0,1,4,3,1,1,0,0,0,1,4,3,6,3,,1,1
201,158644,female,2008-08-08 12:42:13,0,6,1,5,5,0,4,3,2,5,2,4,1,6,6,5,4,1,4,4,5
202,158649,female,2008-08-08 15:06:13,3,5,3,4,3,5,4,3,1,2,2,3,5,3,6,5,4,6,6,5,6
203,158660,female,2008-08-08 17:16:43,4,5,5,5,4,4,5,6,2,6,6,6,6,6,5,4,3,4,5,1,3
204,158664,male,2008-08-08 17:32:00,6,6,5,6,6,5,6,5,5,5,5,6,4,6,6,4,4,4,3,3,6
205,158681,male,2008-08-08 20:27:18,3,3,4,4,4,4,3,0,0,0,2,0,0,2,2,2,1,3,3,3,3
206,158688,female,2008-08-08 22:00:25,2,4,0,5,5,2,2,4,0,0,3,4,6,0,6,4,6,5,5,6,4
207,158702,female,2008-08-09 00:12:17,2,4,2,5,5,2,3,0,0,0,3,1,4,3,3,4,2,3,3,4,5
208,158718,female,2008-08-09 01:54:38,5,5,3,5,5,5,5,4,2,1,2,2,5,1,5,3,3,4,4,3,2
209,158729,female,2008-08-09 03:12:08,4,6,6,6,4,4,6,0,6,0,4,2,6,2,5,,5,1,6,3,5
210,158734,female,2008-08-09 04:12:05,2,4,1,4,3,2,4,2,0,3,3,0,5,6,4,3,1,4,4,2,2
226,158747,female,2008-08-10 07:49:29,5,5,3,5,5,5,4,3,0,0,4,0,4,2,4,4,3,2,4,3,6
211,158748,male,2008-08-09 06:25:08,4,5,3,5,5,4,5,1,0,1,0,3,1,5,4,4,1,2,2,1,2
215,158750,female,2008-08-09 07:45:55,3,2,4,4,2,4,4,3,0,1,4,2,3,5,5,4,2,2,5,2,6
213,158753,female,2008-08-09 07:33:19,5,6,3,6,5,2,6,5,3,6,6,6,5,5,6,4,3,5,6,6,6
216,158758,male,2008-08-09 08:21:51,5,5,1,4,2,3,1,0,0,0,1,0,2,0,6,6,4,5,4,6,5
227,158770,female,2008-08-10 11:47:07,4,5,6,4,5,5,4,6,6,0,6,6,6,4,5,6,5,4,4,6,4
228,158795,female,2008-08-10 14:37:09,5,5,5,5,5,5,5,1,0,,5,4,5,0,6,2,1,5,4,4,5
218,158804,female,2008-08-09 18:41:19,0,5,1,5,4,5,2,6,1,4,3,4,5,3,5,6,4,5,6,4,6
217,158805,male,2008-08-09 17:41:25,5,5,4,5,4,5,5,2,4,1,3,1,0,3,6,2,5,6,5,6,5
